Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword,CTR,CPC,CPA,ROI
A1576,Data Analytcis Course,129.0,5874.0,200.17,12.0,5.0,0.039,1405.0,2024-11-29,HYDERABAD,Tablet,online data analytic,0.021961184882533197,1.551705426356589,40.034,7.019033821251936
A1577,Data Analytics Corse,181.0,4730.0,243.35,16.0,4.0,,1975.0,2024/11/20,hyderabad,mobile,online data analytic,0.03826638477801268,1.344475138121547,60.8375,8.115882473803165
A1578,Data Analytcis Course,85.0,5341.0,249.64,21.0,6.0,0.032,1388.0,2024/11/10,Hyderbad,Mobile,online data analytic,0.015914622729825877,2.936941176470588,41.60666666666666,5.560006409229291
A1579,Data Analytcis Course,92.0,4327.0,188.6,14.0,7.0,,1140.0,2024-11-22,hydrebad,Tablet,data anaytics training,0.021261844233880285,2.05,26.942857142857143,6.044538706256628
A1581,Data Analytcis Course,146.0,4484.0,194.67,27.0,9.0,0.052,1234.0,2024-11-02,Hyderbad,tablet,data anaytics training,0.03256021409455843,1.3333561643835616,21.63,6.338932552524786
A1582,Data Anlytics Corse,178.0,4311.0,205.46,18.0,4.0,0.022,1671.0,2024-11-18,hyderabad,Tablet,analytics for data,0.041289723961957785,1.1542696629213482,51.365,8.132969921152535
A1583,DataAnalyticsCourse,197.0,3009.0,233.44,22.0,9.0,0.046,1374.0,18-11-2024,hydrebad,tablet,analytics for data,0.06547025589896975,1.18497461928934,25.93777777777778,5.885880740233036
A1584,Data Anlytics Corse,176.0,3110.0,205.23,23.0,5.0,0.028,1746.0,2024-11-19,hyderabad,DESKTOP,online data analytic,0.05659163987138264,1.1660795454545454,41.046,8.507528139160941
A1585,DataAnalyticsCourse,98.0,3365.0,224.28,27.0,9.0,,1108.0,27-11-2024,HYDERABAD,Desktop,data anaytics training,0.02912332838038633,2.2885714285714287,24.92,4.9402532548599964
A1586,DataAnalyticsCourse,105.0,3274.0,187.89,24.0,4.0,0.038,1360.0,2024/11/09,hyderabad,DESKTOP,learn data analytics,0.03207086133170434,1.7894285714285714,46.9725,7.23827771568471
A1587,DataAnalyticsCourse,113.0,3231.0,210.13,19.0,10.0,0.041,1234.0,2024/11/15,Hyderbad,desktop,online data analytic,0.03497369235530796,1.8595575221238938,21.012999999999998,5.872555084947414
A1589,Data Analytcis Course,88.0,5196.0,197.32,26.0,5.0,0.057,1438.0,2024/11/03,hydrebad,DESKTOP,online data analytic,0.016936104695919937,2.242272727272727,39.464,7.287654571254815
A1590,Data Analytics Corse,106.0,5321.0,239.76,11.0,7.0,0.066,1910.0,24-11-2024,hydrebad,Desktop,data anaytics training,0.019921067468520955,2.26188679245283,34.25142857142857,7.9662996329663
A1591,DataAnalyticsCourse,148.0,5841.0,243.09,15.0,7.0,0.047,1535.0,29-11-2024,hyderabad,mobile,data analitics online,0.025338127033042286,1.6425,34.72714285714286,6.3145337117939855
A1594,Data Analytics Corse,128.0,4729.0,243.45,25.0,9.0,0.031,1782.0,2024-11-23,hydrebad,desktop,learn data analytics,0.027067033199407908,1.901953125,27.049999999999997,7.3197781885397415
A1595,Data Analytcis Course,163.0,5371.0,215.89,29.0,7.0,0.043,1906.0,2024-11-05,hydrebad,TABLET,data analytics course,0.03034816607708062,1.3244785276073618,30.84142857142857,8.82857010514614
A1596,Data Analytics Corse,183.0,5268.0,203.65,17.0,5.0,0.027,1731.0,2024-11-12,hyderabad,Mobile,learn data analytics,0.034738041002277904,1.1128415300546448,40.730000000000004,8.499877240363368
A1597,DataAnalyticsCourse,196.0,5386.0,224.31,23.0,4.0,0.02,1423.0,2024/11/30,hyderabad,tablet,learn data analytics,0.0363906424062384,1.1444387755102041,56.0775,6.343899068253756
A1598,Data Anlytics Corse,121.0,4432.0,218.71,25.0,10.0,,1568.0,2024/11/13,hydrebad,desktop,analytics for data,0.0273014440433213,1.807520661157025,21.871000000000002,7.169310959718349
A1599,Data Analytics Corse,174.0,3031.0,242.32,25.0,6.0,0.034,1381.0,2024-11-08,HYDERABAD,MOBILE,online data analytic,0.057406796436819535,1.3926436781609195,40.38666666666666,5.699075602509079
A1601,Data Anlytics Corse,118.0,3274.0,222.62,10.0,3.0,0.025,1716.0,09-11-2024,Hyderbad,TABLET,analytics for data,0.03604153940134392,1.8866101694915254,74.20666666666666,7.708202317851047
A1602,Data Analytics Corse,118.0,5889.0,193.01,17.0,10.0,0.085,1789.0,2024-11-10,hyderabad,DESKTOP,online data analytic,0.02003735778570216,1.635677966101695,19.301,9.268949795347392
A1603,DataAnalyticsCourse,149.0,5601.0,222.01,15.0,6.0,0.04,1514.0,25-11-2024,hydrebad,Desktop,analytics for data,0.026602392429923228,1.49,37.001666666666665,6.819512634566011
A1604,DataAnalyticsCourse,127.0,4295.0,212.6,26.0,10.0,0.079,1713.0,19-11-2024,HYDERABAD,Tablet,data analytics course,0.029569266589057043,1.674015748031496,21.259999999999998,8.057384760112889
A1606,Data Anlytics Corse,173.0,5233.0,229.38,28.0,7.0,,1322.0,2024-11-16,HYDERABAD,MOBILE,learn data analytics,0.03305943053697688,1.3258959537572255,32.76857142857143,5.763362106548087
A1607,DataAnalyticsCourse,131.0,5727.0,218.65,28.0,4.0,0.031,1631.0,2024/11/07,hydrebad,Mobile,data anaytics training,0.02287410511611664,1.669083969465649,54.6625,7.459410016007317
A1608,Data Anlytics Corse,105.0,4691.0,213.15,21.0,3.0,0.035,1276.0,2024-11-22,hyderabad,desktop,analytics for data,0.022383287145597952,2.0300000000000002,71.05,5.986394557823129
A1609,Data Analytcis Course,104.0,3409.0,207.63,19.0,4.0,,1195.0,2024/11/16,hydrebad,Mobile,analytics for data,0.030507480199471988,1.9964423076923077,51.9075,5.755430332803545
A1610,DataAnalyticsCourse,139.0,4333.0,230.05,19.0,6.0,0.043,1407.0,21-11-2024,Hyderbad,DESKTOP,analytics for data,0.03207939072236326,1.6550359712230216,38.34166666666667,6.116061725711801
A1613,Data Analytics Corse,109.0,4396.0,188.6,11.0,10.0,0.092,1451.0,18-11-2024,hyderabad,Mobile,data anaytics training,0.024795268425841673,1.730275229357798,18.86,7.693531283138919
A1614,Data Analytics Corse,141.0,5000.0,223.7,29.0,10.0,0.071,1909.0,2024-11-12,hydrebad,TABLET,data analitics online,0.0282,1.5865248226950355,22.369999999999997,8.533750558784087
A1615,Data Analytics Corse,182.0,3487.0,211.71,23.0,7.0,0.038,1027.0,2024/11/24,HYDERABAD,MOBILE,data analitics online,0.05219386291941497,1.1632417582417582,30.244285714285716,4.850975390864862
A1616,Data Analytcis Course,179.0,4236.0,245.01,23.0,7.0,0.039,1822.0,2024-11-07,hydrebad,Mobile,learn data analytics,0.042256846081208686,1.3687709497206704,35.00142857142857,7.436431166074854
A1618,DataAnalyticsCourse,181.0,5678.0,226.89,22.0,10.0,,1992.0,2024/11/02,Hyderbad,tablet,data anaytics training,0.03187742162733357,1.2535359116022098,22.689,8.779584820838291
A1619,Data Anlytics Corse,85.0,5247.0,219.97,15.0,7.0,0.082,1612.0,2024-11-20,hyderabad,desktop,analytics for data,0.016199733180865258,2.5878823529411763,31.424285714285713,7.328272037095967
A1621,Data Anlytics Corse,172.0,5862.0,202.0,23.0,4.0,0.023,1469.0,2024/11/28,Hyderbad,DESKTOP,online data analytic,0.029341521664960766,1.1744186046511629,50.5,7.272277227722772
A1622,Data Anlytics Corse,196.0,5040.0,197.08,11.0,9.0,0.046,1774.0,22-11-2024,hydrebad,DESKTOP,data analytics course,0.03888888888888889,1.0055102040816326,21.89777777777778,9.001420742845545
A1624,Data Anlytics Corse,135.0,5981.0,228.66,26.0,6.0,,1515.0,12-11-2024,hyderabad,Desktop,data anaytics training,0.022571476341748872,1.6937777777777778,38.11,6.625557596431383
A1625,Data Analytcis Course,97.0,3495.0,230.83,16.0,6.0,0.062,1675.0,2024/11/23,HYDERABAD,TABLET,analytics for data,0.027753934191702433,2.3796907216494847,38.47166666666667,7.256422475414807
A1626,DataAnalyticsCourse,137.0,3702.0,215.41,25.0,9.0,0.066,1010.0,10-11-2024,hyderabad,Desktop,learn data analytics,0.037007023230686116,1.5723357664233577,23.934444444444445,4.688733113597326
A1627,Data Analytcis Course,164.0,3405.0,217.58,10.0,3.0,0.018,1885.0,2024/11/30,Hyderbad,DESKTOP,data analitics online,0.04816446402349486,1.326707317073171,72.52666666666667,8.66348009927383
A1628,Data Anlytics Corse,178.0,3370.0,180.66,25.0,9.0,0.051,1830.0,2024-11-24,Hyderbad,DESKTOP,online data analytic,0.052818991097922846,1.0149438202247192,20.073333333333334,10.129525074726004
A1629,DataAnalyticsCourse,146.0,4455.0,227.13,16.0,5.0,,1040.0,24-11-2024,Hyderbad,TABLET,online data analytic,0.03277216610549944,1.5556849315068493,45.426,4.578875533835249
A1630,DataAnalyticsCourse,149.0,4670.0,218.31,10.0,10.0,0.067,1623.0,2024/11/02,Hyderbad,MOBILE,analytics for data,0.03190578158458244,1.4651677852348994,21.831,7.434382300398516
A1631,DataAnalyticsCourse,193.0,4287.0,204.62,15.0,3.0,,1800.0,2024/11/09,HYDERABAD,TABLET,data anaytics training,0.0450198273851178,1.0602072538860103,68.20666666666666,8.796794057276903
A1633,Data Analytcis Course,106.0,4740.0,229.13,19.0,3.0,0.028,1149.0,2024-11-11,HYDERABAD,Desktop,online data analytic,0.022362869198312235,2.1616037735849054,76.37666666666667,5.014620521101558
A1634,DataAnalyticsCourse,131.0,5642.0,184.57,20.0,9.0,,1827.0,16-11-2024,HYDERABAD,mobile,data analytics course,0.023218716767103863,1.4089312977099235,20.507777777777775,9.89868342634231
A1635,Data Analytcis Course,111.0,4161.0,185.58,10.0,7.0,,1434.0,2024-11-04,HYDERABAD,desktop,data anaytics training,0.026676279740447006,1.671891891891892,26.511428571428574,7.7271257678629155
A1636,Data Analytcis Course,144.0,4241.0,181.4,24.0,5.0,0.035,1693.0,2024/11/19,hydrebad,mobile,online data analytic,0.033954256071681205,1.2597222222222222,36.28,9.332965821389195
A1639,DataAnalyticsCourse,133.0,4780.0,198.66,22.0,4.0,0.03,1905.0,09-11-2024,hydrebad,TABLET,online data analytic,0.02782426778242678,1.4936842105263157,49.665,9.589247961340984
A1641,Data Analytcis Course,82.0,3454.0,228.02,30.0,7.0,0.049,1463.0,2024-11-09,hyderabad,Desktop,learn data analytics,0.02374059061957151,2.780731707317073,32.574285714285715,6.416103850539426
A1642,Data Analytcis Course,135.0,3449.0,200.06,17.0,5.0,0.037,1950.0,2024/11/07,hydrebad,mobile,data analytics course,0.03914178022615251,1.4819259259259259,40.012,9.74707587723683
A1643,Data Analytcis Course,199.0,4287.0,235.58,12.0,10.0,0.05,1276.0,2024-11-10,hydrebad,tablet,data analytics course,0.04641940751108001,1.183819095477387,23.558,5.416419050853213
A1644,DataAnalyticsCourse,123.0,5000.0,187.67,25.0,3.0,0.024,1351.0,2024-11-07,hyderabad,tablet,data analitics online,0.0246,1.525772357723577,62.556666666666665,7.198806415516599
A1645,DataAnalyticsCourse,154.0,3437.0,211.63,28.0,4.0,0.026,1604.0,2024-11-14,hydrebad,Tablet,data anaytics training,0.04480651731160896,1.3742207792207792,52.9075,7.579265699570004
A1646,DataAnalyticsCourse,88.0,3475.0,191.96,12.0,7.0,0.08,1204.0,2024/11/25,HYDERABAD,desktop,online data analytic,0.025323741007194246,2.1813636363636366,27.422857142857143,6.2721400291727445
A1647,Data Analytics Corse,165.0,4889.0,180.19,21.0,4.0,0.024,1458.0,2024/11/19,hydrebad,MOBILE,analytics for data,0.03374923297197791,1.092060606060606,45.0475,8.091459015483656
A1648,Data Analytics Corse,87.0,3639.0,220.76,22.0,3.0,0.036,1231.0,2024-11-14,HYDERABAD,mobile,analytics for data,0.023907666941467436,2.537471264367816,73.58666666666666,5.57619133901069
A1649,Data Analytics Corse,147.0,3959.0,181.18,27.0,9.0,0.061,1627.0,2024/11/26,Hyderbad,MOBILE,analytics for data,0.03713058853245769,1.2325170068027211,20.13111111111111,8.980019869742797
A1650,Data Analytcis Course,137.0,5400.0,180.04,10.0,10.0,0.073,1375.0,2024-11-29,hydrebad,TABLET,analytics for data,0.02537037037037037,1.3141605839416057,18.003999999999998,7.637191735169963
A1651,DataAnalyticsCourse,188.0,5528.0,245.03,13.0,10.0,0.053,1202.0,2024-11-29,hyderabad,desktop,analytics for data,0.03400868306801737,1.3033510638297872,24.503,4.905521772844142
A1652,Data Anlytics Corse,162.0,5456.0,193.69,10.0,6.0,0.037,1992.0,2024-11-29,HYDERABAD,tablet,online data analytic,0.02969208211143695,1.1956172839506172,32.281666666666666,10.284475192317622
A1653,Data Analytcis Course,102.0,4308.0,221.54,13.0,7.0,0.06,1096.0,2024-11-08,HYDERABAD,Mobile,data analitics online,0.023676880222841225,2.1719607843137254,31.648571428571426,4.947187866750926
A1654,DataAnalyticsCourse,120.0,3245.0,196.09,15.0,9.0,0.075,1056.0,2024/11/22,HYDERABAD,DESKTOP,data anaytics training,0.03697996918335902,1.6340833333333333,21.787777777777777,5.385282268346168
A1655,Data Analytcis Course,125.0,3339.0,205.32,18.0,4.0,0.054,1985.0,28-11-2024,hydrebad,DESKTOP,data analytics course,0.03743635819107517,1.64256,51.33,9.667835573738556
A1656,Data Anlytics Corse,155.0,5977.0,187.28,16.0,7.0,,1607.0,2024/11/10,hyderabad,DESKTOP,online data analytic,0.025932742178350343,1.208258064516129,26.754285714285714,8.580734728748398
A1657,Data Analytcis Course,137.0,4231.0,226.49,25.0,5.0,0.036,1078.0,2024/11/12,hydrebad,Tablet,analytics for data,0.03238005199716379,1.653211678832117,45.298,4.759592034968431
A1658,Data Analytcis Course,91.0,4506.0,195.99,12.0,3.0,0.045,1179.0,2024-11-22,Hyderbad,Tablet,learn data analytics,0.020195295162006213,2.153736263736264,65.33,6.015613041481708
A1659,DataAnalyticsCourse,87.0,4869.0,220.97,29.0,5.0,0.057,1480.0,2024-11-05,hydrebad,DESKTOP,data anaytics training,0.017868145409735057,2.539885057471264,44.194,6.69774177490157
A1660,Data Analytics Corse,124.0,5716.0,217.84,28.0,8.0,,1791.0,2024/11/24,hyderabad,MOBILE,data anaytics training,0.021693491952414275,1.7567741935483872,27.23,8.22163055453544
A1661,Data Anlytics Corse,128.0,3243.0,208.41,14.0,6.0,0.037,1514.0,02-11-2024,HYDERABAD,Mobile,online data analytic,0.039469626888683315,1.628203125,34.735,7.264526654191258
A1662,Data Analytcis Course,111.0,3911.0,239.24,28.0,9.0,,1097.0,2024/11/01,HYDERABAD,tablet,online data analytic,0.028381488110457685,2.1553153153153155,26.582222222222224,4.58535361979602
A1663,Data Analytics Corse,89.0,3982.0,209.87,27.0,7.0,0.079,1920.0,04-11-2024,hydrebad,desktop,data analytics course,0.022350577599196383,2.3580898876404497,29.981428571428573,9.148520512698337
A1664,Data Anlytics Corse,107.0,5299.0,207.36,19.0,8.0,,1567.0,2024/11/26,hydrebad,tablet,data anaytics training,0.020192489148896018,1.937943925233645,25.92,7.55690586419753
A1665,Data Anlytics Corse,181.0,4150.0,236.69,15.0,5.0,,1251.0,2024-11-10,hyderabad,MOBILE,data analitics online,0.0436144578313253,1.3076795580110496,47.338,5.285394397735435
A1666,DataAnalyticsCourse,110.0,5925.0,188.18,29.0,9.0,0.082,1682.0,23-11-2024,hydrebad,Desktop,data anaytics training,0.018565400843881856,1.7107272727272729,20.90888888888889,8.938250611117015
A1667,Data Analytcis Course,85.0,4010.0,195.26,17.0,4.0,0.042,1853.0,06-11-2024,hydrebad,MOBILE,data analitics online,0.02119700748129676,2.2971764705882354,48.815,9.489910888046708
A1670,Data Analytics Corse,129.0,3787.0,229.81,10.0,6.0,0.047,1221.0,2024-11-13,hydrebad,desktop,online data analytic,0.0340639028254555,1.7814728682170542,38.30166666666667,5.313084722161785
A1671,Data Analytcis Course,112.0,4834.0,212.27,11.0,7.0,0.062,1524.0,2024/11/27,hyderabad,mobile,data analitics online,0.023169218038891187,1.8952678571428572,30.324285714285715,7.179535497244076
A1672,Data Analytcis Course,104.0,3031.0,188.47,13.0,6.0,0.043,1998.0,2024-11-05,hydrebad,desktop,data anaytics training,0.03431210821511053,1.8122115384615385,31.411666666666665,10.601156682761182
A1673,DataAnalyticsCourse,132.0,3754.0,180.88,21.0,10.0,0.076,1601.0,2024-11-24,HYDERABAD,Mobile,online data analytic,0.03516249334043687,1.3703030303030304,18.088,8.851172047766475
A1675,Data Anlytics Corse,109.0,4910.0,236.2,,8.0,0.054,1145.0,2024/11/08,hydrebad,TABLET,data anaytics training,0.02219959266802444,2.16697247706422,29.525,4.847586790855208
A1676,Data Anlytics Corse,144.0,5026.0,231.82,14.0,4.0,0.028,1645.0,2024/11/10,Hyderbad,DESKTOP,data analytics course,0.02865101472343812,1.609861111111111,57.955,7.096022776291951
A1677,Data Analytics Corse,179.0,5091.0,238.62,10.0,6.0,0.034,1259.0,24-11-2024,hyderabad,MOBILE,learn data analytics,0.03516008642702809,1.333072625698324,39.77,5.276171318414215
A1679,Data Anlytics Corse,116.0,4538.0,221.74,23.0,9.0,0.078,1639.0,2024-11-24,Hyderbad,Desktop,data anaytics training,0.025561921551344204,1.9115517241379312,24.637777777777778,7.391539641021016
A1680,DataAnalyticsCourse,89.0,3509.0,192.14,27.0,9.0,0.101,1564.0,2024/11/12,hyderabad,mobile,online data analytic,0.02536335138216016,2.158876404494382,21.348888888888887,8.139897991048194
A1681,DataAnalyticsCourse,96.0,3346.0,248.48,15.0,7.0,0.073,1118.0,2024-11-28,Hyderbad,desktop,data analitics online,0.02869097429766886,2.5883333333333334,35.497142857142855,4.499356084996781
A1682,DataAnalyticsCourse,193.0,4706.0,213.41,24.0,8.0,0.046,1058.0,2024/11/09,hyderabad,Desktop,data analytics course,0.04101147471313217,1.1057512953367876,26.67625,4.957593364884494
A1683,Data Analytcis Course,122.0,3896.0,194.3,23.0,3.0,0.025,1355.0,21-11-2024,HYDERABAD,MOBILE,data analytics course,0.03131416837782341,1.5926229508196723,64.76666666666667,6.973751930005147
A1684,DataAnalyticsCourse,133.0,3332.0,201.59,14.0,7.0,,1943.0,2024/11/15,hyderabad,TABLET,data analytics course,0.03991596638655462,1.5157142857142858,28.798571428571428,9.638374919390843
A1685,DataAnalyticsCourse,177.0,5738.0,249.21,11.0,7.0,0.04,1435.0,16-11-2024,HYDERABAD,Mobile,data anaytics training,0.030846985012199374,1.4079661016949152,35.60142857142857,5.758195899040969
A1686,Data Analytics Corse,162.0,5346.0,223.12,25.0,5.0,0.031,1052.0,28-11-2024,Hyderbad,Desktop,data analytics course,0.030303030303030304,1.377283950617284,44.624,4.714951595553962
A1687,DataAnalyticsCourse,182.0,5857.0,192.69,15.0,4.0,0.048,1384.0,2024/11/02,hyderabad,Desktop,data analytics course,0.03107392863240567,1.0587362637362636,48.1725,7.18252114795786
A1688,Data Analytics Corse,154.0,4836.0,233.8,26.0,10.0,,1838.0,2024/11/30,hydrebad,desktop,data analytics course,0.03184449958643507,1.5181818181818183,23.380000000000003,7.86142001710864
A1689,Data Analytics Corse,104.0,5291.0,186.93,19.0,10.0,0.096,1805.0,2024-11-29,Hyderbad,tablet,data analytics course,0.019656019656019656,1.7974038461538462,18.693,9.656020970416733
A1690,Data Analytcis Course,101.0,4840.0,230.68,21.0,9.0,0.089,1556.0,2024-11-22,hydrebad,Desktop,data anaytics training,0.020867768595041324,2.283960396039604,25.63111111111111,6.745274839604647
A1691,Data Analytcis Course,173.0,4246.0,202.95,27.0,3.0,0.017,1276.0,2024-11-29,HYDERABAD,tablet,learn data analytics,0.04074422986340085,1.173121387283237,67.64999999999999,6.287262872628727
A1692,Data Analytics Corse,186.0,5824.0,224.48,29.0,6.0,,1882.0,2024/11/28,hyderabad,mobile,data analitics online,0.031936813186813184,1.2068817204301074,37.413333333333334,8.383820384889523
A1693,Data Analytcis Course,148.0,5952.0,186.32,14.0,4.0,0.044,1469.0,10-11-2024,hydrebad,MOBILE,data analytics course,0.02486559139784946,1.258918918918919,46.58,7.884285100901675
A1694,Data Anlytics Corse,181.0,3691.0,229.14,25.0,10.0,,1375.0,2024/11/06,Hyderbad,mobile,analytics for data,0.04903820102953129,1.2659668508287292,22.913999999999998,6.000698263070612
A1695,Data Analytcis Course,110.0,4350.0,243.88,16.0,9.0,,1157.0,15-11-2024,Hyderbad,TABLET,online data analytic,0.02528735632183908,2.217090909090909,27.09777777777778,4.744136460554371
A1696,Data Analytics Corse,151.0,5656.0,191.95,18.0,7.0,,1813.0,02-11-2024,hydrebad,MOBILE,data analitics online,0.026697312588401696,1.2711920529801324,27.42142857142857,9.445168012503256
A1697,Data Analytcis Course,90.0,4566.0,228.82,29.0,9.0,0.051,1697.0,2024-11-13,Hyderbad,Desktop,data anaytics training,0.01971090670170828,2.5424444444444445,25.424444444444443,7.416309763132594
A1699,DataAnalyticsCourse,170.0,5053.0,217.41,16.0,9.0,0.031,1497.0,17-11-2024,hyderabad,Mobile,data anaytics training,0.03364338017019592,1.2788823529411764,24.156666666666666,6.8856078377259555
A1700,DataAnalyticsCourse,112.0,5093.0,228.8,23.0,7.0,0.062,1188.0,17-11-2024,HYDERABAD,desktop,analytics for data,0.02199096799528765,2.042857142857143,32.68571428571429,5.192307692307692
